Open,High,Low,Close,Adj Close,Volume
143.0625,143.40625,140.265625,141.3125,92.14566040039062,5620300
140.5,140.96875,137.75,138.125,90.06719207763672,10293900
140.125,141.5,139.125,141.28125,92.12535095214844,7091100
141.8125,143.46875,141.625,142.8125,93.12380981445312,5960800
142.75,145.609375,142.0,145.28125,94.73358917236328,4441300
146.5625,147.71875,145.3125,146.6875,95.65058135986328,8192200
145.6875,146.1875,144.46875,145.15625,94.65204620361328,5907200
145.625,146.3125,143.375,143.375,93.4905776977539,4325600
142.5625,143.234375,140.40625,141.125,92.0234146118164,6518400
141.25,141.46875,137.0,140.0625,91.33061981201172,10839400
140.4375,140.8125,137.5625,138.0,89.9856948852539,7979200
138.0,140.6875,136.5,140.25,91.45287322998047,11081500
140.6875,141.8125,137.71875,137.84375,89.88380432128906,8278900
138.8125,139.6875,137.328125,138.0,89.9856948852539,4814000
140.0,142.9375,139.46875,142.5,92.92001342773438,5362700
142.5625,144.0,142.09375,142.8125,93.12380981445312,6056500
143.6875,145.4375,143.0,145.3125,94.75398254394531,8961600
148.9375,149.09375,147.484375,147.84375,96.40451049804688,8962200
147.46875,148.21875,146.875,147.125,95.93583679199219,6998100
146.625,147.78125,145.90625,146.46875,95.50794219970703,4858900
146.625,148.0,146.0,147.484375,96.17018127441406,4919500
147.5,147.75,146.0625,146.90625,95.79322814941406,5723100
147.5,147.96875,145.625,146.59375,95.58946228027344,3085300
146.96875,146.96875,144.875,144.875,94.46870422363281,3678900
144.8125,147.75,144.625,147.59375,96.24151611328125,6558700
148.25,148.875,147.1875,147.84375,96.40451049804688,6420500
148.125,148.75,146.84375,148.15625,96.60829162597656,5881200
148.3125,148.3125,145.875,146.59375,95.81450653076172,5567900
146.46875,149.15625,146.25,148.46875,97.0400390625,5106900
148.1875,148.875,147.0,147.9375,96.69281005859375,6480000
146.9375,148.4375,146.890625,147.875,96.65196228027344,3115000
147.5625,147.6875,145.0,145.625,95.18132019042969,7490500
145.8125,146.125,143.875,144.375,94.3642578125,4863300
145.375,146.25,144.875,146.234375,95.57955932617188,5201300
145.984375,146.71875,145.015625,145.15625,94.87491607666016,4159500
145.625,146.984375,145.3125,145.5625,95.14046478271484,5347700
144.75,145.75,143.515625,144.1875,94.24177551269531,6345700
143.9375,145.59375,143.890625,145.28125,94.95663452148438,7420200
145.4375,147.4375,145.1875,147.28125,96.26387023925781,1436600
146.375,146.65625,144.375,144.625,94.52774047851562,2748200
144.9375,146.46875,144.21875,145.75,95.26301574707031,5963200
146.6875,148.78125,146.25,148.09375,96.79490661621094,3034800
147.875,148.90625,147.53125,147.84375,96.63153839111328,2816100
147.46875,149.125,147.15625,148.15625,96.83572387695312,5431600
149.28125,150.125,148.6875,149.125,97.46890258789062,5883000
149.984375,150.375,149.1875,149.78125,97.8978271484375,5356000
150.4375,151.25,149.671875,151.25,98.85783386230469,5341900
150.984375,151.984375,150.6875,151.0,98.69441223144531,4208300
150.625,150.625,149.34375,149.765625,97.88764953613281,4262100
149.46875,149.90625,148.25,148.5625,97.10127258300781,8506800
149.0,150.625,148.8125,150.625,98.44934844970703,4538900
149.75,149.75,147.6875,147.6875,96.52931213378906,5656900
148.125,148.859375,146.5625,146.84375,95.97791290283203,5628500
147.75,147.84375,146.78125,147.3125,96.28422546386719,4757100
146.96875,147.15625,145.640625,145.875,95.34468841552734,12062500
145.9375,146.625,144.6875,145.375,95.0179214477539,7652600
145.71875,145.90625,141.515625,142.09375,92.87326049804688,6229500
142.9375,144.125,142.0625,143.0,93.46559143066406,5265500
143.625,144.71875,143.125,143.875,94.03752136230469,3946600
143.875,145.40625,143.625,144.59375,94.50726318359375,7439800
142.875,145.8125,142.625,145.59375,95.160888671875,4607100
146.3125,146.71875,145.40625,146.375,95.67149353027344,3686600
146.71875,148.4375,146.375,148.125,96.81532287597656,4159800
147.5,148.8125,147.5,148.6875,97.18299102783203,3658700
149.140625,149.21875,147.375,147.4375,96.36595916748047,5383800
147.53125,147.859375,146.28125,146.71875,95.89618682861328,4193400
146.625,148.0,145.5625,147.40625,96.34555053710938,5089400
147.78125,149.5625,147.0625,149.28125,97.57109069824219,2966700
149.34375,149.8125,148.5625,149.15625,97.4893798828125,5564600
149.3125,149.9375,147.84375,148.625,97.14212036132812,5191600
148.6875,150.4375,148.34375,150.1875,98.1634521484375,5652200
150.375,150.375,149.21875,149.6875,97.83658599853516,4626400
150.03125,150.71875,149.40625,150.5,98.36764526367188,2380600
150.5625,151.3125,150.09375,150.25,98.20423889160156,3075300
149.8125,151.28125,149.28125,150.84375,98.59230041503906,5483200
151.15625,151.5,150.5,151.3125,98.89871978759766,4529000
151.15625,151.625,150.9375,151.25,98.85783386230469,2822200
151.25,152.90625,151.25,151.765625,99.1948471069336,5518700
151.4375,151.875,150.90625,151.796875,99.21532440185547,3561900
151.3125,151.5,150.34375,150.34375,98.26547241210938,3964800
151.0625,153.09375,150.90625,152.34375,99.57273864746094,4863100
153.25,153.59375,152.0,152.5,99.6748275756836,3191200
151.875,152.203125,150.8125,151.28125,98.87825775146484,3470800
151.1875,151.953125,149.53125,149.5625,97.7549057006836,4322200
150.25,151.078125,149.828125,150.84375,98.59230041503906,4265500
150.28125,150.5,149.328125,149.8125,97.91830444335938,3518200
149.75,151.1875,148.6875,149.59375,97.77526092529297,3937500
149.75,150.25,148.4375,148.5,97.06040954589844,4769100
148.0,149.34375,147.65625,148.890625,97.31578826904297,7691600
149.875,149.9375,148.15625,149.640625,97.80599212646484,3397100
148.1875,148.25,146.0,146.0,95.6661376953125,4085700
146.375,146.96875,144.203125,144.65625,94.78569793701172,5109300
145.125,146.3125,144.703125,145.96875,95.64564514160156,6588200
145.6875,146.03125,143.15625,144.890625,94.9392318725586,6508100
144.46875,145.5625,142.625,142.6875,93.49569702148438,5972300
142.625,145.3125,142.421875,145.28125,95.19518280029297,7791300
145.9375,146.0625,143.71875,144.25,94.51947021484375,9726300
144.375,145.0,142.40625,142.40625,93.3113784790039,5302400
143.5625,143.96875,142.125,143.15625,93.80278015136719,7186200
143.1875,146.328125,142.890625,145.0,95.01092529296875,7036400
145.46875,145.96875,143.625,143.625,94.10994720458984,9333600
144.28125,144.90625,143.140625,143.84375,94.2532730102539,5517800
144.53125,145.75,142.28125,142.5,93.37274932861328,9347200
142.875,144.25,141.75,143.6875,94.15093994140625,6148900
143.40625,144.84375,143.3125,144.1875,94.47855377197266,4566900
